Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Durchhaltewille,s,unconscious_bias,agentic,"['langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']",[],"['langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']"
Zähigkeit,s,unconscious_bias,agentic,"['Resilienz', 'Geduld', 'langer Atem(...)']",[],"['Resilienz', 'Geduld', 'langer Atem(...)']"
unbedingter Willen,a|s,unconscious_bias,agentic,"['Fokus', 'Geduld', 'Strebsamkeit', 'langer Atem(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']",[],"['Fokus', 'Geduld', 'Strebsamkeit', 'langer Atem(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']"
erobern,v,unconscious_bias,agentic,"['entdecken', 'neugierig sein', 'mehr wissen wollen(...)', 'erfahren wollen(...)', 'Verantwortung (für ...) übernehmen']",[],"['entdecken', 'neugierig sein', 'mehr wissen wollen(...)', 'erfahren wollen(...)', 'Verantwortung (für ...) übernehmen']"
gierig,a,unconscious_bias,agentic,"['fleißig', 'budgetbewusst', 'unternehmerisch denkend', 'Meilensteine erreichen wollend(...)', 'an (...) interessiert']",[],"['fleißig', 'budgetbewusst', 'unternehmerisch denkend', 'Meilensteine erreichen wollend(...)', 'an (...) interessiert']"
sportlerisch,a,unconscious_bias,agentic,"['fair', 'einsatzbereit', 'diszipliniert', 'unkompliziert', 'beweglich', 'mit aller Fairness(...)', 'gemeinsame Regeln respektierend(...)', 'durch die Arbeit anderer motiviert(...)']",[],"['fair', 'einsatzbereit', 'diszipliniert', 'unkompliziert', 'beweglich', 'mit aller Fairness(...)', 'gemeinsame Regeln respektierend(...)', 'durch die Arbeit anderer motiviert(...)']"
sportlich,a,unconscious_bias,agentic,"['fair', 'einsatzbereit', 'diszipliniert', 'unkompliziert', 'beweglich', 'mit aller Fairness(...)', 'gemeinsame Regeln respektierend(...)', 'durch die Arbeit anderer motiviert(...)']",[],"['fair', 'einsatzbereit', 'diszipliniert', 'unkompliziert', 'beweglich', 'mit aller Fairness(...)', 'gemeinsame Regeln respektierend(...)', 'durch die Arbeit anderer motiviert(...)']"
intellektuell,a,unconscious_bias,agentic,"['rational', 'geistig', 'mental', 'gebildet', 'informiert', 'kultiviert', 'sachkundig', 'aufgeklärt', 'abstrakt', 'theoretisch', 'bewusst', 'verstandesmäßig', 'sachlich', 'nüchtern', 'realistisch', 'vernunftorientiert', 'mit dem Verstand(...)']",[],"['rational', 'geistig', 'mental', 'gebildet', 'informiert', 'kultiviert', 'sachkundig', 'aufgeklärt', 'abstrakt', 'theoretisch', 'bewusst', 'verstandesmäßig', 'sachlich', 'nüchtern', 'realistisch', 'vernunftorientiert', 'mit dem Verstand(...)']"
leistungsbereit,a,unconscious_bias,agentic,"['engagiert', 'tatkräftig', 'Feuer und Flamme', 'mit Energie bei der Sache sein(...)', 'Meilensteine erreichen wollend(...)', 'enthusiastisch bei der Umsetzung(...)']",[],"['engagiert', 'tatkräftig', 'Feuer und Flamme', 'mit Energie bei der Sache sein(...)', 'Meilensteine erreichen wollend(...)', 'enthusiastisch bei der Umsetzung(...)']"
performant,a,unconscious_bias,agentic,"['engagiert', 'tatkräftig', 'Feuer und Flamme', 'mit Energie bei der Sache sein(...)', 'Meilensteine erreichen wollend(...)', 'enthusiastisch bei der Umsetzung(...)']",[],"['engagiert', 'tatkräftig', 'Feuer und Flamme', 'mit Energie bei der Sache sein(...)', 'Meilensteine erreichen wollend(...)', 'enthusiastisch bei der Umsetzung(...)']"
fechten,v,unconscious_bias,agentic,"['diskutieren', 'sich austauschen', 'mit Erfahrung/Wissen argumentieren(...)', 'über verschiedene Perspektiven diskutieren(...)', 'Gedanken austauschen(...)']",[],"['diskutieren', 'sich austauschen', 'mit Erfahrung/Wissen argumentieren(...)', 'über verschiedene Perspektiven diskutieren(...)', 'Gedanken austauschen(...)']"
streitlustig,a,unconscious_bias,agentic,"['argumentierfreudig', 'kommunikativ', 'diskussionsbereit', 'mit Freude am Gedankenaustausch(...)', 'offen für einen Austausch(...)', 'in der Lage, Reibungen zu bewältigen(...)', 'das Gespräch suchend(...)', 'bereit, (...) zu vertreten', 'sich gern mit Energie (für ...) einbringen bereit, sich (für ...) einzusetzen', 'bereit, den Standpunkt zu erläutern(...)', 'offen für einen Austausch(...)']",[],"['argumentierfreudig', 'kommunikativ', 'diskussionsbereit', 'mit Freude am Gedankenaustausch(...)', 'offen für einen Austausch(...)', 'in der Lage, Reibungen zu bewältigen(...)', 'das Gespräch suchend(...)', 'bereit, (...) zu vertreten', 'sich gern mit Energie (für ...) einbringen bereit, sich (für ...) einzusetzen', 'bereit, den Standpunkt zu erläutern(...)', 'offen für einen Austausch(...)']"
streitsüchtig,a,unconscious_bias,agentic,"['argumentierfreudig', 'kommunikativ', 'diskussionsbereit', 'mit Freude am Gedankenaustausch(...)', 'offen für einen Austausch(...)', 'in der Lage, Reibungen zu bewältigen(...)', 'das Gespräch suchend(...)', 'bereit, (...) zu vertreten', 'sich gern mit Energie (für ...) einbringen bereit, sich (für ...) einzusetzen', 'bereit, den Standpunkt zu erläutern(...)', 'offen für einen Austausch(...)']",[],"['argumentierfreudig', 'kommunikativ', 'diskussionsbereit', 'mit Freude am Gedankenaustausch(...)', 'offen für einen Austausch(...)', 'in der Lage, Reibungen zu bewältigen(...)', 'das Gespräch suchend(...)', 'bereit, (...) zu vertreten', 'sich gern mit Energie (für ...) einbringen bereit, sich (für ...) einzusetzen', 'bereit, den Standpunkt zu erläutern(...)', 'offen für einen Austausch(...)']"
erprobt,a,unconscious_bias,agentic,"['kompetent', 'dokumentiert', 'mit Know-how(...)', 'mit Erfahrung(...)']",[],"['kompetent', 'dokumentiert', 'mit Know-how(...)', 'mit Erfahrung(...)']"
überzeugen,v,unconscious_bias,agentic,"['inspirieren', 'mit Kompetenz vertreten(...)', 'Meinung/Arbeit vertreten(...)', 'Stakeholder mitreißen(...)', 'nachvollziehbar darlegen(...)', 'Botschaften effektiv kommunizieren(...)', 'andere für Ideen begeistern(...)', 'geschickt verhandeln(...)', 'durch Kompetenz Vertrauen schaffen(...)', 'seine Meinung/Arbeit vertreten(...)', 'nachvollziehbar argumentieren(...)']",[],"['inspirieren', 'mit Kompetenz vertreten(...)', 'Meinung/Arbeit vertreten(...)', 'Stakeholder mitreißen(...)', 'nachvollziehbar darlegen(...)', 'Botschaften effektiv kommunizieren(...)', 'andere für Ideen begeistern(...)', 'geschickt verhandeln(...)', 'durch Kompetenz Vertrauen schaffen(...)', 'seine Meinung/Arbeit vertreten(...)', 'nachvollziehbar argumentieren(...)']"
fachmännisch,a,unconscious_bias,agentic,"['fachkundig', 'geübt', 'kenntnisreich', 'kompetent', 'sachkundig', 'kundig', 'mit Qualität(...)']",[],"['fachkundig', 'geübt', 'kenntnisreich', 'kompetent', 'sachkundig', 'kundig', 'mit Qualität(...)']"
Erfolgshunger,s,unconscious_bias,agentic,"['Engagement', 'Begeisterung', 'Umsetzungsfreude', 'Motivation, auf Meilensteine zu erarbeiten(...)', 'Wunsch, die Visionen zu realisieren(...)']",[],"['Engagement', 'Begeisterung', 'Umsetzungsfreude', 'Motivation, auf Meilensteine zu erarbeiten(...)', 'Wunsch, die Visionen zu realisieren(...)']"
erfolgshungrig,a,unconscious_bias,agentic,"['engagiert', 'begeistert', 'umsetzungsfreudig', 'motiviert, eine Vision zu realisieren(...)', 'engagiert sich beim Erarbeiten von Meilensteinen(...)']",[],"['engagiert', 'begeistert', 'umsetzungsfreudig', 'motiviert, eine Vision zu realisieren(...)', 'engagiert sich beim Erarbeiten von Meilensteinen(...)']"
resultat-orientiert,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'motiviert, mit dem Team gemeinsame Ziele zu verwirklichen(...)', 'auf Meilensteine fokussiert(...)']",[],"['umsetzungsfreudig', 'motiviert, mit dem Team gemeinsame Ziele zu verwirklichen(...)', 'auf Meilensteine fokussiert(...)']"
konkurrenzbetont,a,unconscious_bias,agentic,"['unternehmerisch denkend', 'unternehmerisch handelnd', 'preisgünstig', 'umsetzungsfreudig', 'marktorientiert', 'nach strengen Kriterien(...)']",[],"['unternehmerisch denkend', 'unternehmerisch handelnd', 'preisgünstig', 'umsetzungsfreudig', 'marktorientiert', 'nach strengen Kriterien(...)']"
verfechten,v,unconscious_bias,agentic,"['nachvollziehbar darlegen(...)', 'für (...) einstehen', 'für (...) argumentieren', 'Vorteile (von ...) aufzeigen']",[],"['nachvollziehbar darlegen(...)', 'für (...) einstehen', 'für (...) argumentieren', 'Vorteile (von ...) aufzeigen']"
robust,a,unconscious_bias,agentic,"['stabil', 'fachkundig', 'resilient', 'gelassen', 'zuverlässig', 'nicht durch Kleinigkeiten abgelenkt(...)']",[],"['stabil', 'fachkundig', 'resilient', 'gelassen', 'zuverlässig', 'nicht durch Kleinigkeiten abgelenkt(...)']"
couragiert,a,unconscious_bias,agentic,"['experimentierfreudig', 'offen für neue Entdeckungen(...)', 'bereit, Dinge auszuprobieren(...)', 'mit Spaß an Neuem(...)']",[],"['experimentierfreudig', 'offen für neue Entdeckungen(...)', 'bereit, Dinge auszuprobieren(...)', 'mit Spaß an Neuem(...)']"
mutig,a,unconscious_bias,agentic,"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']",[],"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']"
risikofreudig,a,unconscious_bias,agentic,"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']",[],"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']"
unerschrocken,a,unconscious_bias,agentic,"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']",[],"['experimentierfreudig', 'optimistisch', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)']"
waghalsig,a,unconscious_bias,agentic,"['experimentierfreudig', 'optimistisch', 'neugierig', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)', 'mit Spaß an Neuem(...)', 'offen für neue Entdeckungen(...)', 'Dinge ausprobieren wollen(...)']",[],"['experimentierfreudig', 'optimistisch', 'neugierig', 'offen für neue Erfahrungen(...)', 'mit Freude am Ausprobieren(...)', 'auf die persönlichen Kompetenzen vertrauend(...)', 'mit Spaß an Neuem(...)', 'offen für neue Entdeckungen(...)', 'Dinge ausprobieren wollen(...)']"
angriffslustig,a,unconscious_bias,agentic,"['offenherzig', 'geradlinig', 'diskussionsfreudig', 'austestend', 'hinterfragend', 'verletzend', 'offen im Äußern von Besorgnis(...)', 'interessiert, Standpunkte im Team auszuloten,(...)', 'bereit, etablierte Meinungen (Methoden, ...) zu hinterfragen,']",[],"['offenherzig', 'geradlinig', 'diskussionsfreudig', 'austestend', 'hinterfragend', 'verletzend', 'offen im Äußern von Besorgnis(...)', 'interessiert, Standpunkte im Team auszuloten,(...)', 'bereit, etablierte Meinungen (Methoden, ...) zu hinterfragen,']"
autoritär,a,unconscious_bias,agentic,"['kompetent', 'erfahren', 'pragmatisch', 'verantwortlich', 'offen in Hinblick auf Erwartungen(...)', 'bereit, Grenzen aufzuzeigen,(...)']",[],"['kompetent', 'erfahren', 'pragmatisch', 'verantwortlich', 'offen in Hinblick auf Erwartungen(...)', 'bereit, Grenzen aufzuzeigen,(...)']"
Mut,s,unconscious_bias,agentic,"['Spaß an Neuem', 'Experimentierfreude', 'Optimismus', 'Offenheit für neue Entdeckungen(...)', 'Spaß am Ausprobieren(...)', 'Vertrauen in die persönlichen Kompetenzen(...)']",[],"['Spaß an Neuem', 'Experimentierfreude', 'Optimismus', 'Offenheit für neue Entdeckungen(...)', 'Spaß am Ausprobieren(...)', 'Vertrauen in die persönlichen Kompetenzen(...)']"
führen,v,unconscious_bias,agentic,"['unterstützen', 'coachen', 'mitnehmen', 'lenken', 'beratend begleiten', 'anleiten', 'Orientierung bieten(...)', 'Vision/Erwartungen kommunizieren(...)']",[],"['unterstützen', 'coachen', 'mitnehmen', 'lenken', 'beratend begleiten', 'anleiten', 'Orientierung bieten(...)', 'Vision/Erwartungen kommunizieren(...)']"
Führung,s,unconscious_bias,agentic,"['Leitung', 'Lenkung', 'Management', 'Team-Anleitung', 'Team-Lenkung', 'Team-Verantwortung', 'Person, die die Vision kommuniziert(...)', 'Person, die sich um das Team kümmert(...)', 'jemand, der das Team unterstützt und coacht(...)', 'Mensch, der mit Rat und Tat zur Seite steht(...)']",[],"['Leitung', 'Lenkung', 'Management', 'Team-Anleitung', 'Team-Lenkung', 'Team-Verantwortung', 'Person, die die Vision kommuniziert(...)', 'Person, die sich um das Team kümmert(...)', 'jemand, der das Team unterstützt und coacht(...)', 'Mensch, der mit Rat und Tat zur Seite steht(...)']"
Autorität,s,unconscious_bias,agentic,"['Kompetenz', 'Erfahrung', 'Entscheidungsbefugnis', 'Verantwortung', 'Sachkenntnis', 'Person, die Verantwortung trägt(...)', 'Person, die als Vorbild wirkt(...)', 'jemand mit Überblick(...)', 'jemand, dessen (Meinung, Wort, ...) du vertraust', 'jemand, der einen Vertrauensvorschuss genießt(...)']",[],"['Kompetenz', 'Erfahrung', 'Entscheidungsbefugnis', 'Verantwortung', 'Sachkenntnis', 'Person, die Verantwortung trägt(...)', 'Person, die als Vorbild wirkt(...)', 'jemand mit Überblick(...)', 'jemand, dessen (Meinung, Wort, ...) du vertraust', 'jemand, der einen Vertrauensvorschuss genießt(...)']"
unabhängig,a,unconscious_bias,agentic,"['neutral', 'unvoreingenommen', 'kompetent und einfallsreich', 'persönliche Verantwortung tragend(...)', 'sich zu helfen wissend(...)', 'auf eigene Aufgaben fokussiert(...)']",[],"['neutral', 'unvoreingenommen', 'kompetent und einfallsreich', 'persönliche Verantwortung tragend(...)', 'sich zu helfen wissend(...)', 'auf eigene Aufgaben fokussiert(...)']"
ausfechten,v,unconscious_bias,agentic,"['argumentieren', 'diskutieren', 'austauschen', 'Perspektiven diskutieren(...)', 'Gedanken austauschen(...)', 'argumentieren und Erfahrung/Wissen einbringen(...)']",[],"['argumentieren', 'diskutieren', 'austauschen', 'Perspektiven diskutieren(...)', 'Gedanken austauschen(...)', 'argumentieren und Erfahrung/Wissen einbringen(...)']"
Angriff,s,unconscious_bias,agentic,"['Aufforderung', 'Hinterfragen', 'Infragestellen', 'Austesten', 'Ermahnung', 'Diskriminierung', 'Verletzung', 'Kränkung', 'Prüfen auf auf Glaubwürdigkeit (Intention, Gründe, ...)']",[],"['Aufforderung', 'Hinterfragen', 'Infragestellen', 'Austesten', 'Ermahnung', 'Diskriminierung', 'Verletzung', 'Kränkung', 'Prüfen auf auf Glaubwürdigkeit (Intention, Gründe, ...)']"
konkurrenzfähig,a,unconscious_bias,agentic,"['fokussiert', 'marktorientiert', 'preisorientiert', 'leistungsfähig', 'Ruhe bewahrend(...)', 'einen langen Atem habend(...)']",[],"['fokussiert', 'marktorientiert', 'preisorientiert', 'leistungsfähig', 'Ruhe bewahrend(...)', 'einen langen Atem habend(...)']"
vorantreiben,v,unconscious_bias,agentic,"['den Weg ebnen', 'engagiert weiterentwickeln', 'sich einsetzen für', 'sich engagieren (für ...)', 'sich einsetzen (für ...)']",[],"['den Weg ebnen', 'engagiert weiterentwickeln', 'sich einsetzen für', 'sich engagieren (für ...)', 'sich einsetzen (für ...)']"
beharren,v,unconscious_bias,agentic,"['argumentieren', 'diskutieren', 'nicht lockerlassen', 'geduldig sein', 'sich nicht abbringen lassen(...)', 'das Team auf ein gemeinsames Ziel einstimmen(...)', 'auf Umsetzung hinwirken(...)', 'Wissen und Erfahrung ins Gespräch einbringen(...)', 'für (...) sprechen']",[],"['argumentieren', 'diskutieren', 'nicht lockerlassen', 'geduldig sein', 'sich nicht abbringen lassen(...)', 'das Team auf ein gemeinsames Ziel einstimmen(...)', 'auf Umsetzung hinwirken(...)', 'Wissen und Erfahrung ins Gespräch einbringen(...)', 'für (...) sprechen']"
sicherstellen,v,unconscious_bias,agentic,"['bewirken', 'ermöglichen', 'zuverlässig umsetzen', 'gewährleisten', 'sich um (...) kümmern']",[],"['bewirken', 'ermöglichen', 'zuverlässig umsetzen', 'gewährleisten', 'sich um (...) kümmern']"
hartgesotten,a,unconscious_bias,agentic,"['resilient', 'erfahren', 'geübt', 'gelassen', 'sich vom Weg nicht abbringen lassend(...)', 'den Weg vorlebend(...)', 'bereit, Ziele zu anzugehen(...)', 'geübt darin, sich auf das Wesentliche zu konzentrieren(...)']",[],"['resilient', 'erfahren', 'geübt', 'gelassen', 'sich vom Weg nicht abbringen lassend(...)', 'den Weg vorlebend(...)', 'bereit, Ziele zu anzugehen(...)', 'geübt darin, sich auf das Wesentliche zu konzentrieren(...)']"
machthungrig,a,unconscious_bias,agentic,"['strebsam', 'engagiert', 'tüchtig', 'gestaltungsmotiviert', 'verantwortungsfreudig', 'sich Ziele setzend(...)', 'mit Freude an Verantwortung(...)', 'unternehmerisch denkend(...)', 'unternehmerisch handelnd(...)']",[],"['strebsam', 'engagiert', 'tüchtig', 'gestaltungsmotiviert', 'verantwortungsfreudig', 'sich Ziele setzend(...)', 'mit Freude an Verantwortung(...)', 'unternehmerisch denkend(...)', 'unternehmerisch handelnd(...)']"
herausfordernd,a,unconscious_bias,agentic,"['diskussionsbereit', 'hinterfragend', 'Spaß an Neuem habend(...)', 'offen für neue Entdeckungen (Problemstellungen, Unwägbarkeiten, ...)', 'das Gespräch suchend(...)']",[],"['diskussionsbereit', 'hinterfragend', 'Spaß an Neuem habend(...)', 'offen für neue Entdeckungen (Problemstellungen, Unwägbarkeiten, ...)', 'das Gespräch suchend(...)']"
eigenverantwortlich,a,unconscious_bias,agentic,"['verantwortungsfreudig', 'unternehmerisch denkend und handelnd(...)', 'sich Ziele setzend(...)']",[],"['verantwortungsfreudig', 'unternehmerisch denkend und handelnd(...)', 'sich Ziele setzend(...)']"
kämpfen,v,unconscious_bias,agentic,"['einstehen', 'befürworten', 'sich einsetzen', 'sich engagieren', 'entgegenwirken', 'argumentieren', 'werben', 'plädieren', 'unterstützend agieren(...)', 'mit Energie erarbeiten(...)']",[],"['einstehen', 'befürworten', 'sich einsetzen', 'sich engagieren', 'entgegenwirken', 'argumentieren', 'werben', 'plädieren', 'unterstützend agieren(...)', 'mit Energie erarbeiten(...)']"
Selbstbewusstsein,s,unconscious_bias,agentic,"['Gelassenheit', 'Entspanntheit', 'Vertrauen in eigene Kompetenz(...)', 'Vertreten der Meinung/Arbeit(...)']",[],"['Gelassenheit', 'Entspanntheit', 'Vertrauen in eigene Kompetenz(...)', 'Vertreten der Meinung/Arbeit(...)']"
Selbstbehauptung,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Vertreten der eigenen Meinung/Arbeit(...)', 'Vertrauen in die eigene Kompetenz(...)']",[],"['Umsetzungsfreude', 'Vertreten der eigenen Meinung/Arbeit(...)', 'Vertrauen in die eigene Kompetenz(...)']"
durchsetzungsfähig,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']",[],"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']"
durchsetzungsstark,a,unconscious_bias,agentic,"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']",[],"['umsetzungsfreudig', 'fokussiert', 'effizient', 'regsam', 'organisiert und energiegeladen', 'voller Freude am Vertreten eines Standpunkts(...)', 'fähig, wirkungsvoll zu kommunizieren(...)', 'Stakeholder mitreißend(...)']"
kraftvoll,a,unconscious_bias,agentic,"['energiegeladen', 'lebhaft', 'lebendig', 'begeistert', 'schwungvoll', 'enthusiastisch', 'vital', 'wach', 'voller Tatendrang(...)', 'voller Tatendurst(...)']",[],"['energiegeladen', 'lebhaft', 'lebendig', 'begeistert', 'schwungvoll', 'enthusiastisch', 'vital', 'wach', 'voller Tatendrang(...)', 'voller Tatendurst(...)']"
direkt,a,unconscious_bias,agentic,"['klar', 'geradeheraus', 'offenherzig', 'geradlinig', 'aufrichtig', 'authentisch', 'ehrlich', 'argumentationsfreudig', 'diskussionsbereit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'offen im Äußern von Besorgnis(...)']",[],"['klar', 'geradeheraus', 'offenherzig', 'geradlinig', 'aufrichtig', 'authentisch', 'ehrlich', 'argumentationsfreudig', 'diskussionsbereit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'offen im Äußern von Besorgnis(...)']"
Direktheit,s,unconscious_bias,agentic,"['Offenherzigkeit', 'Offenheit', 'Geradlinigkeit', 'Aufrichtigkeit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'Offenheit im Äußern von Besorgnis(...)']",[],"['Offenherzigkeit', 'Offenheit', 'Geradlinigkeit', 'Aufrichtigkeit', 'von Mensch zu Mensch(...)', 'nicht hinterm Berg halten(...)', 'das Herz auf der Zunge tragen(...)', 'offene Worte schätzen(...)', 'Offenheit im Äußern von Besorgnis(...)']"
gezwungenermaßen,a,unconscious_bias,agentic,"['nützlich', 'hilfreich', 'wichtig, um (...)']",[],"['nützlich', 'hilfreich', 'wichtig, um (...)']"
zwingend,a,unconscious_bias,agentic,"['nützlich', 'hilfreich', 'förderlich', 'wichtig, um (...)']",[],"['nützlich', 'hilfreich', 'förderlich', 'wichtig, um (...)']"
eigensinnig,a,unconscious_bias,agentic,"['gestaltungsmotiviert', 'offen', 'geradlinig', 'bereit, verschiedene Perspektiven auszuloten', 'der eigenen Bedürfnisse bewusst', 'bereit, Bedenken zu teilen', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)']",[],"['gestaltungsmotiviert', 'offen', 'geradlinig', 'bereit, verschiedene Perspektiven auszuloten', 'der eigenen Bedürfnisse bewusst', 'bereit, Bedenken zu teilen', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)']"
eigenwillig,a,unconscious_bias,agentic,"['gestaltungsmotiviert', 'offen', 'geradlinig', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)', 'bereit, verschiedene Perspektiven auszuloten(...)', 'der eigenen Bedürfnisse bewusst(...)', 'bereit, Bedenken zu teilen(...)']",[],"['gestaltungsmotiviert', 'offen', 'geradlinig', 'wissen, was man möchte(...)', 'fähig, die eigenen Bedürfnisse zu erkennen(...)', 'bereit, in der Diskussion verschiedene Standpunkte sichtbar zu machen(...)', 'auf die eigene Kompetenz vertrauend(...)', 'bereit, (Systeme, Arbeitsabläufe, Strukturen, Prozesse, ...) zu formen', 'beherzt für (eine Perspektive, Standpunkte) argumentieren(...)', 'bereit, verschiedene Perspektiven auszuloten(...)', 'der eigenen Bedürfnisse bewusst(...)', 'bereit, Bedenken zu teilen(...)']"
Freimütigkeit,s,unconscious_bias,agentic,"['Offenherzigkeit', 'Engagement', 'Geradlinigkeit', 'zur eigenen Meinung stehen(...)', 'seine Arbeit vertreten(...)']",[],"['Offenherzigkeit', 'Engagement', 'Geradlinigkeit', 'zur eigenen Meinung stehen(...)', 'seine Arbeit vertreten(...)']"
unverschämt,a,unconscious_bias,agentic,"['geradeheraus', 'von Mensch zu Mensch', 'offenherzig', 'gradlinig', 'aufrichtig', 'klar und offen', 'hinterfragend', 'zur eigenen Meinung stehend(...)', 'die eigene Arbeit vertretend(...)']",[],"['geradeheraus', 'von Mensch zu Mensch', 'offenherzig', 'gradlinig', 'aufrichtig', 'klar und offen', 'hinterfragend', 'zur eigenen Meinung stehend(...)', 'die eigene Arbeit vertretend(...)']"
freimütig,a,unconscious_bias,agentic,"['offenherzig', 'hinterfragend', 'engagiert', 'geradlinig', 'zur eigenen Meinung stehend(...)', 'seine Arbeit vertretend(...)']",[],"['offenherzig', 'hinterfragend', 'engagiert', 'geradlinig', 'zur eigenen Meinung stehend(...)', 'seine Arbeit vertretend(...)']"
athletisch,a,unconscious_bias,agentic,"['diszipliniert', 'geduldig', 'energiegeladen', 'fokussiert']",[],"['diszipliniert', 'geduldig', 'energiegeladen', 'fokussiert']"
begierig,a,unconscious_bias,agentic,"['neugierig', 'erwartungsvoll', 'gespannt', 'mitgerissen', 'leidenschaftlich', 'von persönlichen Motiven geleitet']",[],"['neugierig', 'erwartungsvoll', 'gespannt', 'mitgerissen', 'leidenschaftlich', 'von persönlichen Motiven geleitet']"
beharrlich,a,unconscious_bias,agentic,"['geduldig', 'fokussiert', 'stetig', 'ruhig und besonnen', 'umsetzungsfreudig']",[],"['geduldig', 'fokussiert', 'stetig', 'ruhig und besonnen', 'umsetzungsfreudig']"
Beharrlichkeit,s,unconscious_bias,agentic,"['Ruhe und Besonnenheit', 'Geduld', 'Umsetzungsfreude', 'Fokus']",[],"['Ruhe und Besonnenheit', 'Geduld', 'Umsetzungsfreude', 'Fokus']"
beherrschend,a,unconscious_bias,agentic,"['typisch', 'den Ausschlag gebend', 'relevant', 'bedeutsam']",[],"['typisch', 'den Ausschlag gebend', 'relevant', 'bedeutsam']"
bestimmend,a,unconscious_bias,agentic,"['zentral', 'formend', 'gestaltend', 'lenkend']",[],"['zentral', 'formend', 'gestaltend', 'lenkend']"
bestimmt,a,unconscious_bias,agentic,"['klar', 'greifbar', 'handfest', 'unmissverständlich']",[],"['klar', 'greifbar', 'handfest', 'unmissverständlich']"
Bestimmtheit,s,unconscious_bias,agentic,"['Klarheit', 'Offenheit', 'Nachdruck']",[],"['Klarheit', 'Offenheit', 'Nachdruck']"
beweisen,v,unconscious_bias,agentic,"['aufzeigen', 'nachvollziehbar darlegen']",[],"['aufzeigen', 'nachvollziehbar darlegen']"
